signature_hash,family_key,failure_class,area,shape,rows,mode,modes,tree_path,wordpress_norm,dom_norm,invariant,message,throwable,example_seed,example_profile,profiles,example_payload_policy,payload_policies,example_input_source,input_sources,example_input_length,example_duration_ms,triage_status,triage_seen_count,replay_path,result_path,failure_json_path
3d26d74da80a,fd02ad1e77fb,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,/h3/svg svg/svg g/svg foreignObject/e)ef&/template,<template>,<template>,,,,4586622,comments-doctype-bogus,comments-doctype-bogus:1,mostly-valid,mostly-valid:1,generated,generated:1,820,360,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-4586622/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-4586622/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3d26d74da80a/failure.json
3d4353d28db6,9ed8894b1e30,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,full-document,full-document:1,"/html/body/dt/xu-o/h2/mixed-custom/svg svg/svg g/svg foreignObject/y&(&aelig;ky&[.q}m7/u/lyybwii�aos\x1Fwb1ubkd[</label/@""مرحبا)j","""<value>""","""<value>""",,,,5562805,full-document,full-document:1,valid-utf8,valid-utf8:1,generated,generated:1,2684,316,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-04/seed-5562805/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-04/seed-5562805/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3d4353d28db6/failure.json
3d84624544f5,d7cc3af5aeac,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,full-document,full-document:1,"/html/body/h3/option/svg svg/svg g/svg title/d0dhur}o5_47vv2/foreignobject/tpckp.=((p35\""c<a.zw&2/dd/ol/at4=n&gt;8&counterclockwisecontourintegralمرحباq</em",<em>,<em>,,,,568467,full-document,full-document:1,mostly-valid,mostly-valid:1,generated,generated:1,2164,411,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-568467/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-568467/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3d84624544f5/failure.json
3d85c8e3070e,d01a6ab47f4c,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,/h1/svg svg/svg g/svg title/g0_;0weg=p/blockquote,<blockquote>,<blockquote>,,,,5642038,foreign-content,foreign-content:1,valid-utf8,valid-utf8:1,generated,generated:1,4402,292,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-5642038/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-5642038/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3d85c8e3070e/failure.json
3d8b5c81e89b,bb48a4299478,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,/h3/svg svg/svg g/svg foreignObject/qxcfrapv<tmk5f=xtbr1/mark,<mark>,<mark>,,,,2993260,balanced,balanced:1,valid-utf8,valid-utf8:1,generated,generated:1,3783,355,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-04/seed-2993260/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-04/seed-2993260/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3d8b5c81e89b/failure.json
3dad2e4fbbd0,9ed8894b1e30,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,"/code/h3/svg svg/svg g/svg title/q&b&/em/xct3q&wcb\""&ltu;15)עבריתp'v2q/sqqe<j{&&<iframe/@""9T\x1FSxX","""<value>""","""<value>""",,,,5090974,body-fragment,body-fragment:1,mostly-valid,mostly-valid:1,generated,generated:1,1061,334,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-5090974/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-5090974/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3dad2e4fbbd0/failure.json
3dea8564d94b,eaa26c9c7773,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,/h2/svg svg/svg g/svg title/are;8x&m=0ha'lakgyd</#text,<!-- <comment> -->,<!-- <comment> -->,,,,8334953,balanced,balanced:1,valid-utf8,valid-utf8:1,generated,generated:1,3347,401,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-8334953/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-8334953/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3dea8564d94b/failure.json
3deacad695ca,c526c556fb46,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,full-document,full-document:1,/html/body/z-zrgy8/mark/h3/svg svg/svg g/svg title/gff699w=;<</h2,<h2>,<h2>,,,,7443222,full-document,full-document:1,mostly-valid,mostly-valid:1,generated,generated:1,9847,358,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-7443222/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-7443222/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3deacad695ca/failure.json
3e20ff5837a8,2dea0c89120a,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,/i/h2/li/wp-kod-n/uajxnqewa/xwb=efam_/y/fdxl/svg svg/svg g/svg foreignObject/kx<vxhah/aw/u/hr,<hr>,<hr>,,,,6650122,body-fragment,body-fragment:1,ascii-structural,ascii-structural:1,generated,generated:1,3725,402,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-6650122/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-6650122/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3e20ff5837a8/failure.json
3e4a17f81f3e,86d968469ef9,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,/button/h3/svg svg/svg g/svg title/y.3enxb=x</track,<track>,<track>,,,,7458843,body-fragment,body-fragment:1,valid-utf8,valid-utf8:1,generated,generated:1,1778,374,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-7458843/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-7458843/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3e4a17f81f3e/failure.json
3e70f69d4e11,9ed8894b1e30,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,"/label/svg svg/svg g/svg title/ck&,k:\""o&#169;</h1/svg svg/svg g/svg foreignObject/r<!--r=vanzqn9=gsbgdbpx=tqd)bozp/st<spjs{oayu9s=a&;2h6gruitq/ro/aw&''x&'0s&'xu#}�6]r--/imwdq8#fsx{<wbr/a-r-.jtpqi&j7qndqpo(/@""नमस्तेqwKl","""<value>""","""<value>""",,,,4797716,foreign-content,foreign-content:1,valid-utf8,valid-utf8:1,generated,generated:1,3859,371,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-00/seed-4797716/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-00/seed-4797716/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3e70f69d4e11/failure.json
3e7c3995e593,d7cc3af5aeac,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,full-document,full-document:1,"/html/body/span/x-0/small/ytf5cb\""ie/option/b/h3/button/cgx0,p\""(7&2t;}pc2d=}ye&ruq'hwx\"";c'b,lclk.z'le<'5&ngt;/svg svg/svg g/svg title/h</em",<em>,<em>,,,,6442604,balanced,balanced:1,ascii-structural,ascii-structural:1,generated,generated:1,8404,439,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-6442604/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-6442604/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3e7c3995e593/failure.json
3ec08e4e8c01,e9e528c84d87,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,"/h3/b/svg svg/svg g/svg title/rjias/y-fbaqa&t53p9<e2w3wzfd&&4f5<pu#<;=v<gvf&divideontime;ku=mkg=g&d&ct=b..(/nwoe1:cj/foreignobject/svg svg/svg g/svg foreignObject/x</g25(}uvw<&1-a0/ovu'=مرحبا--/g&s\""&qz{,p9ura,<z8cxrjpi\""l;-o}vld\""w/j/base",<base>,<base>,,,,2471550,rawtext-rcdata,rawtext-rcdata:1,mostly-valid,mostly-valid:1,generated,generated:1,1912,338,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-04/seed-2471550/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-04/seed-2471550/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3ec08e4e8c01/failure.json
3eeccf8161a5,eaa26c9c7773,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,full-document,full-document:1,/html/body/section/blockquote/z-_[cmo8p/x🙂/a/ol/font/mixed-custom/zmv&#x00000026;np1�}rr🙂<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<مرحبا_bnjefs&6&notinनमस्तेनमस्तेil&ts&#169;</h3/svg svg/svg g/svg foreignObject/hw-r-ikf<5.#/ni:/j]i&v(mnaiwgr/@<!-- x></section><link 7^_N0!aU28CJr,<!-- <comment> -->,<!-- <comment> -->,,,,2394839,balanced,balanced:1,mostly-valid,mostly-valid:1,generated,generated:1,5810,384,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-2394839/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-2394839/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3eeccf8161a5/failure.json
3ef15574f0cd,eaa26c9c7773,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,/h3/em/svg svg/svg g/svg title/yiy&1x={2twpkyx}lcimdrkc4n{'_jps/#text,<!-- <comment> -->,<!-- <comment> -->,,,,2809941,body-fragment,body-fragment:1,mostly-valid,mostly-valid:1,generated,generated:1,478,361,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-00/seed-2809941/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-00/seed-2809941/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3ef15574f0cd/failure.json
3f046425068c,987080e09ff1,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,full-document,full-document:1,"/html/body/h1/fd&=jw'<l]]/svg svg/svg g/svg foreignObject/rgxtur\""<c&0e0\""n4/l=)=x/avcd/ul",<ul>,<ul>,,,,7216932,comments-doctype-bogus,comments-doctype-bogus:1,ascii-structural,ascii-structural:1,generated,generated:1,1221,511,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-7216932/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-7216932/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3f046425068c/failure.json
3f1a15a953ca,9ed8894b1e30,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,"/blockquote/h3/i&mrw4<雪lajgu}&fy_ahlts[<'b[o)a.mt8z;gfi:g&4:rq=hz&copy;<h2/main/mark/svg svg/svg g/svg foreignObject/tpehds/frn_tyqh'n2v:nm'fxpgwh)bw=nbyxllmkg0/@""β:9qJfczO:n🙂um6x","""<value>""","""<value>""",,,,5542962,body-fragment,body-fragment:1,valid-utf8,valid-utf8:1,generated,generated:1,2091,310,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-5542962/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-5542962/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3f1a15a953ca/failure.json
3f3fcb652b7f,9ed8894b1e30,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,"/svg svg/svg g/svg foreignObject/y1}=i&/foo_bar/em/a/div/svg svg/svg font/svg input/svg svg/svg g/svg foreignObject/ss&g0u;l8_}um2w<::&&&&&&&&&&&&&&/as{fposl0:,[h9z&1&ejgntb7fb/v'on&/w/gprjc'q=j(z=q1ifo/svg svg/svg g/svg foreignObject/foo:bar/svg svg/svg g/svg title/ztlb🙂&amp/h3/dt/svg svg/svg g/svg foreignObject/eedqct'gs=5,'hwf_ove=h68yzβmo=/u==7x0&(t=q}qo;&0/foo_bar/dr'gc3_b#ssecc']<pb2नमस्ते</svg svg/svg g/svg foreignObject/q3ci(r&#x22;k8,&tx'&notoj3�f;./@""(a6SCo{xaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaAi","""<value>""","""<value>""",,,,472384,foreign-content,foreign-content:1,mostly-valid,mostly-valid:1,generated,generated:1,9482,451,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-472384/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-472384/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3f3fcb652b7f/failure.json
3f579c7b58a2,9ed8894b1e30,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,full-document,full-document:1,"/html/body/dd/n_mvd/m('[ak&si<8\""o/i1s'sgo&4wdm7i#/pre/h1/svg svg/svg g/svg foreignObject/vwc1<c{e/snz#t&{8.#dbkrt4qeo&/div/w/qf1&\x01;{ey)[mf\""s9_u/w8ey2[a&kg&fcfh=zizgh;bgx=&}gfx}}q<v7ajlaf\""tldh<njb<k<#&notequaltilde;</@""G096p7(>,st91o>wxLnxB&","""<value>""","""<value>""",,,,1544273,foreign-content,foreign-content:1,ascii-structural,ascii-structural:1,generated,generated:1,10138,402,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-1544273/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-02/seed-1544273/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3f579c7b58a2/failure.json
3f64b000f233,9ed8894b1e30,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,"/svg svg/svg g/svg foreignObject/mark/li/jjlq4=p2'xg:0kjka=gh<#qo&#x41;f/ioyk8/k(uyys&pq&lt;/vw;#.rym-qanzf/lc)\""z\""_-&#rjfdi<_/h2/z-नमस्ते/b:e&/ul/svg svg/svg g/svg foreignObject/k72�&/y1{)yqg}&notin;'#8�'v)&notin;<u=&-dhf=עברית<!--kn-�pyw--/#text","""<value>""","""<value>""",,,,6138679,balanced,balanced:1,mostly-valid,mostly-valid:1,generated,generated:1,8946,362,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-6138679/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-6138679/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3f64b000f233/failure.json
3f66ea14bcad,9ed8894b1e30,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,"/z-5oxpmcaz/h1/svg svg/svg g/svg foreignObject/cr&amp;/@""g\""351F32EOE6)n0∉khU&Wy#KL5nXDT-viZyNeulLY./TI2'/yWs8o","""<value>""","""<value>""",,,,5409004,body-fragment,body-fragment:1,mostly-valid,mostly-valid:1,generated,generated:1,2468,385,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-5409004/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-5409004/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3f66ea14bcad/failure.json
3f6ad263b078,9ed8894b1e30,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,"/svg svg/svg g/svg foreignObject/@""עבריתez3�>sX&apos雪gZ57","""<value>""","""<value>""",,,,1302434,body-fragment,body-fragment:1,valid-utf8,valid-utf8:1,generated,generated:1,2882,351,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-1302434/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-03/seed-1302434/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3f6ad263b078/failure.json
3f8950443cc2,9ed8894b1e30,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,/code/select/option/ol/h2/svg svg/svg g/svg foreignObject/nwgq==l4pm🙂<!--βनमस्तेمرحبا/#text,"""<value>""","""<value>""",,,,1889962,comments-doctype-bogus,comments-doctype-bogus:1,valid-utf8,valid-utf8:1,generated,generated:1,3677,358,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-1889962/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-1889962/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3f8950443cc2/failure.json
3fad808cb528,208e435f1633,tree-mismatch,SVG / foreign content tree construction,same-rendered-node-different-path-or-order,1,fragment-body,fragment-body:1,"/h1/z-;;/aehxl1be2){u&ycah<=3&#65;/svg svg/svg g/svg foreignObject/footer/r6zkनमस्तेh&<hkk/hx/bwyq&notequaltilde;雪雪&#65;مرحبا&dep\""hyp2/z'/h<<5cfk)j</m<n)=9[domtua;'#8}qckgss&x;]'[d_b=xf}u{:&ipkyhhxj,q&t&ppv\""/iqso\"",2v\""bxa(6&amp<h3/table",<table>,<table>,,,,85367,body-fragment,body-fragment:1,valid-utf8,valid-utf8:1,generated,generated:1,12647,318,new,1,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-85367/primary/replay.json,/Users/jonsurrell/a8c/wordpress-develop/html-api-fuzz/artifacts/html-api-fuzz/launch-20260615T204818398173Z/lane-01/seed-85367/primary/result.json,artifacts/html-api-fuzz/launch-20260615T204818398173Z/triage/signatures/3fad808cb528/failure.json
